Row ID,Order ID,Order Date,Ship Mode,Segment,Region,Category,Sales,Quantity,Discount,Profit
991,CA-2026-100990,2026-09-17,Second Class,Corporate,Central,Furniture,239.3842968707539,8,0.0,107.07466445884032
992,CA-2026-100991,2026-09-18,Same Day,Home Office,South,Technology,311.58380020686934,10,0.0,114.881309647162
993,CA-2026-100992,2026-09-19,Second Class,Corporate,South,Furniture,122.29315364572882,13,0.0,
994,CA-2026-100993,2026-09-20,Same Day,Home Office,West,Technology,120.30336764694775,14,0.0,5.847424663305173
995,CA-2026-100994,2026-09-21,Same Day,Consumer,South,Office Supplies,16.594579479808772,12,0.0,
996,CA-2026-100995,2026-09-22,Standard Class,Corporate,South,Technology,112.6745528160177,4,0.7,-62.6111991714542
997,CA-2026-100996,2026-09-23,Standard Class,Corporate,South,Technology,667.2864194944814,13,0.0,-48.70140996994974
998,CA-2026-100997,2026-09-24,Same Day,Corporate,South,Furniture,124.19726444341337,7,0.0,-115.05559643429831
999,CA-2026-100998,2026-09-25,Same Day,Consumer,Central,Technology,450.0086777402548,6,0.0,12.412854931497668
1000,CA-2026-100999,2026-09-26,First Class,Consumer,South,Office Supplies,466.80563191053454,10,0.0,
